,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
650,650,79.0,1.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,149.5,0.5155172348022461,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.5155172348022461,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
651,651,77.0,1.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,149.75,0.5163792967796326,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.5163792967796326,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
652,652,76.0,2.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,150.0,0.517241358757019,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.517241358757019,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0
653,653,60.0,2.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,150.25,0.5181034207344055,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.5181034207344055,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0
654,654,67.0,2.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,150.5,0.5189655423164368,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.5189655423164368,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0
655,655,65.0,2.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,150.75,0.5198276042938232,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.5198276042938232,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0
656,656,64.0,3.0,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,151.0,0.5206896662712097,0.5039370078740157,0.25395250790501583,0.127976066975756,0.5206896662712097,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,0.0
657,657,62.0,3.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,151.25,0.5215517282485962,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.5215517282485962,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
658,658,60.0,3.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,151.5,0.5224137902259827,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.5224137902259827,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0
659,659,59.0,3.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,151.75,0.5232758522033691,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.5232758522033691,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,59.0,0.0
660,660,57.0,0.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,152.0,0.5241379141807556,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.5241379141807556,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,57.0,0.0
661,661,77.0,0.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,152.25,0.5249999761581421,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.5249999761581421,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
662,662,84.0,0.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,152.5,0.5258620977401733,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.5258620977401733,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,84.0,0.0
663,663,83.0,0.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,152.75,0.5267241597175598,0.6535433070866141,0.42711885423770846,0.27914066851755753,0.5267241597175598,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,83.0,0.0
664,664,81.0,1.0,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,153.0,0.5275862216949463,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.5275862216949463,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0
665,665,79.0,1.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,153.25,0.5284482836723328,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.5284482836723328,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
666,666,77.0,1.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,153.5,0.5293103456497192,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.5293103456497192,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
667,667,76.0,1.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,153.75,0.5301724076271057,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.5301724076271057,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0
668,668,74.0,2.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,154.0,0.5310344696044922,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.5310344696044922,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
669,669,59.0,2.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,154.25,0.5318965315818787,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.5318965315818787,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,59.0,0.0
670,670,65.0,2.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,154.5,0.5327585935592651,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.5327585935592651,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0
671,671,64.0,2.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,154.75,0.5336207151412964,0.5039370078740157,0.25395250790501583,0.127976066975756,0.5336207151412964,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,0.0
672,672,62.0,3.0,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,155.0,0.5344827771186829,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.5344827771186829,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
673,673,60.0,3.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,155.25,0.5353448390960693,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.5353448390960693,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0
674,674,59.0,3.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,155.5,0.5362069010734558,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.5362069010734558,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,59.0,0.0
675,675,57.0,3.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,155.75,0.5370689630508423,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.5370689630508423,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,57.0,0.0
676,676,56.0,0.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,156.0,0.5379310250282288,0.4409448818897638,0.19443238886477773,0.08573396674352404,0.5379310250282288,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,0.0
677,677,76.0,0.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,156.25,0.5387930870056152,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.5387930870056152,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0
678,678,83.0,0.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,156.5,0.5396551489830017,0.6535433070866141,0.42711885423770846,0.27914066851755753,0.5396551489830017,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,83.0,0.0
679,679,81.0,0.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,156.75,0.540517270565033,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.540517270565033,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0
680,680,80.0,1.0,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,157.0,0.5413793325424194,0.6299212598425197,0.3968007936015872,0.24995325581202343,0.5413793325424194,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,80.0,0.0
681,681,77.0,1.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,157.25,0.5422413945198059,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.5422413945198059,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
682,682,76.0,1.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,157.5,0.5431034564971924,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.5431034564971924,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0
683,683,74.0,1.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,157.75,0.5439655184745789,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.5439655184745789,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
684,684,72.0,2.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,158.0,0.5448275804519653,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.5448275804519653,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
685,685,57.0,2.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,158.25,0.5456896424293518,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.5456896424293518,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,57.0,0.0
686,686,60.0,2.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,158.5,0.5465517044067383,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.5465517044067383,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0
687,687,59.0,2.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,158.75,0.5474137663841248,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.5474137663841248,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,59.0,0.0
688,688,57.0,3.0,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,159.0,0.548275887966156,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.548275887966156,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,57.0,0.0
689,689,55.0,3.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,159.25,0.5491379499435425,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.5491379499435425,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0
690,690,53.0,3.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,159.5,0.550000011920929,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.550000011920929,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,0.0
691,691,52.0,3.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,159.75,0.5508620738983154,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.5508620738983154,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,52.0,0.0
692,692,50.0,0.0,2.0,4,0.0,2.0,0.0,0.0,0.0,0.0,160.0,0.5517241358757019,0.3937007874015748,0.15500031000062,0.06102374409473228,0.5517241358757019,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0
693,693,70.0,0.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,160.25,0.5525861978530884,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.5525861978530884,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,0.0
694,694,74.0,0.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,160.5,0.5534482598304749,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.5534482598304749,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
695,695,72.0,0.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,160.75,0.5543103218078613,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.5543103218078613,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
696,696,70.0,1.0,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,161.0,0.5551724433898926,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.5551724433898926,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,0.0
697,697,69.0,1.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,161.25,0.556034505367279,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.556034505367279,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
698,698,67.0,1.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,161.5,0.5568965673446655,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.5568965673446655,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0
699,699,65.0,1.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,161.75,0.557758629322052,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.557758629322052,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0
700,700,48.0,2.0,2.0,4,0.0,0.25,0.0,0.0,0.0,0.0,162.0,0.5586206912994385,0.3779527559055118,0.1428482856965714,0.05398990325539706,0.5586206912994385,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,64.0,48.0,16.0
701,701,55.0,2.0,2.0,4,0.0,2.0,0.0,0.0,0.0,0.0,162.0,0.5586206912994385,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.5586206912994385,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,64.0,48.0,16.0
702,702,58.0,2.0,2.0,4,0.0,2.0,0.0,0.0,0.0,0.0,162.0,0.5586206912994385,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.5586206912994385,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,64.0,48.0,16.0
703,703,64.0,2.0,0.25,4,0.0,2.0,0.0,0.0,0.0,0.0,162.0,0.5586206912994385,0.5039370078740157,0.25395250790501583,0.127976066975756,0.5586206912994385,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,64.0,48.0,16.0
704,704,65.0,2.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,162.25,0.559482753276825,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.559482753276825,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0
705,705,67.0,2.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,162.5,0.5603448152542114,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.5603448152542114,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0
706,706,69.0,2.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,162.75,0.5612068772315979,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.5612068772315979,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
707,707,70.0,3.0,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,163.0,0.5620689392089844,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.5620689392089844,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,0.0
708,708,72.0,3.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,163.25,0.5629310607910156,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.5629310607910156,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
709,709,74.0,3.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,163.5,0.5637931227684021,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.5637931227684021,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
710,710,76.0,3.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,163.75,0.5646551847457886,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.5646551847457886,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0
711,711,65.0,0.0,0.5,4,1.0,2.0,0.0,0.0,0.0,0.0,164.0,0.565517246723175,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.565517246723175,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,77.0,65.0,12.0
712,712,77.0,0.0,2.0,4,1.0,0.5,0.0,0.0,0.0,0.0,164.0,0.565517246723175,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.565517246723175,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,77.0,65.0,12.0
713,713,72.0,0.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,164.5,0.567241370677948,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.567241370677948,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
714,714,69.0,1.0,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,165.0,0.568965494632721,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.568965494632721,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
715,715,72.0,1.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,165.5,0.5706896781921387,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.5706896781921387,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
716,716,65.0,2.0,0.5,4,0.0,1.0,0.0,0.0,0.0,0.0,166.0,0.5724138021469116,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.5724138021469116,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,81.0,65.0,16.0
