,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,loudness_direction_basis.p,loudness_direction_basis.f,loudness_direction_basis.loudness_decr,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,tempo_direction_basis.andante,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
840,840,69.0,1.5,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,129.5,0.7944785356521606,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.7944785356521606,0.5,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,69.0,52.0,17.0
841,841,55.0,1.75,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,129.75,0.796012282371521,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.796012282371521,0.75,0.25,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,67.0,55.0,12.0
842,842,67.0,1.75,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,129.75,0.796012282371521,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.796012282371521,0.75,0.25,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,67.0,55.0,12.0
843,843,50.0,2.0,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,130.0,0.7975460290908813,0.3937007874015748,0.15500031000062,0.06102374409473228,0.7975460290908813,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,67.0,50.0,17.0
844,844,67.0,2.0,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,130.0,0.7975460290908813,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.7975460290908813,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,67.0,50.0,17.0
845,845,55.0,2.25,0.25,4,1.0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,130.25,0.7990797758102417,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.7990797758102417,0.9166666666666666,1.0833333333333335,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,65.0,55.0,10.0
846,846,65.0,2.25,0.125,4,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,130.25,0.7990797758102417,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.7990797758102417,0.9166666666666666,1.0833333333333335,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,65.0,55.0,10.0
847,847,53.0,2.5,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,130.5,0.800613522529602,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.800613522529602,0.5,1.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,64.0,53.0,11.0
848,848,64.0,2.5,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,130.5,0.800613522529602,0.5039370078740157,0.25395250790501583,0.127976066975756,0.800613522529602,0.5,1.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,64.0,53.0,11.0
849,849,55.0,2.75,0.25,4,1.0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,130.75,0.8021472096443176,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.8021472096443176,1.4166666666666665,0.5833333333333334,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,62.0,55.0,7.0
850,850,62.0,2.75,0.125,4,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,130.75,0.8021472096443176,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.8021472096443176,1.4166666666666665,0.5833333333333334,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,62.0,55.0,7.0
851,851,50.0,3.0,0.25,4,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,131.0,0.803680956363678,0.3937007874015748,0.15500031000062,0.06102374409473228,0.803680956363678,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,60.0,50.0,10.0
852,852,60.0,3.0,0.5,4,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,131.0,0.803680956363678,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.803680956363678,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,60.0,50.0,10.0
853,853,55.0,3.25,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,131.25,0.8052147030830383,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.8052147030830383,0.5833333333333333,1.4166666666666667,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0
854,854,53.0,3.5,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,131.5,0.8067484498023987,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.8067484498023987,1.1666666666666665,0.8333333333333334,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,59.0,53.0,6.0
855,855,59.0,3.5,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,131.5,0.8067484498023987,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.8067484498023987,1.1666666666666665,0.8333333333333334,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,59.0,53.0,6.0
856,856,55.0,3.75,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,131.75,0.808282196521759,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.808282196521759,1.75,0.25,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0
857,857,60.0,0.0,0.25,4,1.0,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,132.0,0.8098159432411194,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.8098159432411194,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,79.0,60.0,19.0
858,858,79.0,0.0,0.75,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,132.0,0.8098159432411194,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.8098159432411194,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,79.0,60.0,19.0
859,859,67.0,0.25,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,132.25,0.8113496899604797,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.8113496899604797,0.5,1.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0
860,860,64.0,0.5,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,132.5,0.8128834366798401,0.5039370078740157,0.25395250790501583,0.127976066975756,0.8128834366798401,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,0.0
861,861,67.0,0.75,0.25,4,1.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,132.75,0.8144171833992004,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.8144171833992004,1.5,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,81.0,67.0,14.0
862,862,81.0,0.75,0.125,4,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,132.75,0.8144171833992004,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.8144171833992004,1.5,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,81.0,67.0,14.0
863,863,83.0,0.875,0.125,4,1.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,132.875,0.8151840567588806,0.6535433070866141,0.42711885423770846,0.27914066851755753,0.8151840567588806,1.75,0.25,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,83.0,0.0
864,864,60.0,1.0,0.25,4,1.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,133.0,0.8159509301185608,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.8159509301185608,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,84.0,60.0,24.0
865,865,84.0,1.0,0.125,4,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,133.0,0.8159509301185608,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.8159509301185608,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,84.0,60.0,24.0
866,866,86.0,1.125,0.125,4,1.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,133.125,0.816717803478241,0.6771653543307087,0.45855291710583423,0.3105161485913523,0.816717803478241,0.25,1.75,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,86.0,0.0
867,867,67.0,1.25,0.25,4,1.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,133.25,0.8174846768379211,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.8174846768379211,0.5,1.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,88.0,67.0,21.0
868,868,88.0,1.25,0.125,4,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,133.25,0.8174846768379211,0.6929133858267716,0.4801289602579205,0.3326877834858032,0.8174846768379211,0.5,1.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,88.0,67.0,21.0
869,869,83.0,1.375,0.125,4,1.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,133.375,0.8182515501976013,0.6535433070866141,0.42711885423770846,0.27914066851755753,0.8182515501976013,0.75,1.25,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,83.0,0.0
870,870,64.0,1.5,0.25,4,1.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,133.5,0.8190184235572815,0.5039370078740157,0.25395250790501583,0.127976066975756,0.8190184235572815,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,84.0,64.0,20.0
871,871,84.0,1.5,0.125,4,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,133.5,0.8190184235572815,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.8190184235572815,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,84.0,64.0,20.0
872,872,79.0,1.625,0.125,4,1.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,133.625,0.8197852969169617,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.8197852969169617,1.25,0.75,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
873,873,67.0,1.75,0.25,4,1.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,133.75,0.8205521702766418,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.8205521702766418,1.5,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,81.0,67.0,14.0
874,874,81.0,1.75,0.125,4,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,133.75,0.8205521702766418,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.8205521702766418,1.5,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,81.0,67.0,14.0
875,875,76.0,1.875,0.125,4,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,133.875,0.821319043636322,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.821319043636322,1.75,0.25,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0
876,876,62.0,2.0,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,134.0,0.8220859169960022,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.8220859169960022,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,79.0,62.0,17.0
877,877,79.0,2.0,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,134.0,0.8220859169960022,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.8220859169960022,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,79.0,62.0,17.0
878,878,67.0,2.25,0.25,4,1.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,134.25,0.8236196041107178,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.8236196041107178,0.25,1.75,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,79.0,67.0,12.0
879,879,79.0,2.25,0.125,4,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,134.25,0.8236196041107178,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.8236196041107178,0.25,1.75,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,79.0,67.0,12.0
880,880,77.0,2.375,0.125,4,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,134.375,0.824386477470398,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.824386477470398,0.875,1.125,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
881,881,65.0,2.5,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,134.5,0.8251533508300781,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.8251533508300781,1.5,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,76.0,65.0,11.0
882,882,76.0,2.5,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,134.5,0.8251533508300781,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.8251533508300781,1.5,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,76.0,65.0,11.0
883,883,67.0,2.75,0.25,4,1.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,134.75,0.8266870975494385,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.8266870975494385,0.75,1.25,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,76.0,67.0,9.0
884,884,76.0,2.75,0.125,4,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,134.75,0.8266870975494385,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.8266870975494385,0.75,1.25,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,76.0,67.0,9.0
885,885,74.0,2.875,0.125,4,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,134.875,0.8274539709091187,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.8274539709091187,1.375,0.625,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
886,886,62.0,3.0,0.25,4,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,135.0,0.8282208442687988,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.8282208442687988,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,72.0,62.0,10.0
887,887,72.0,3.0,0.5,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,135.0,0.8282208442687988,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.8282208442687988,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,72.0,62.0,10.0
888,888,67.0,3.25,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,135.25,0.8297545909881592,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.8297545909881592,0.5833333333333333,1.4166666666666667,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0
889,889,65.0,3.5,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,135.5,0.8312883377075195,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.8312883377075195,1.1666666666666665,0.8333333333333334,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,71.0,65.0,6.0
890,890,71.0,3.5,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,135.5,0.8312883377075195,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.8312883377075195,1.1666666666666665,0.8333333333333334,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,71.0,65.0,6.0
891,891,67.0,3.75,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,135.75,0.8328220844268799,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.8328220844268799,1.75,0.25,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0
892,892,64.0,0.0,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,136.0,0.8343558311462402,0.5039370078740157,0.25395250790501583,0.127976066975756,0.8343558311462402,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,72.0,64.0,8.0
893,893,72.0,0.0,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,136.0,0.8343558311462402,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.8343558311462402,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,72.0,64.0,8.0
894,894,72.0,0.25,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,136.25,0.8358895778656006,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.8358895778656006,0.5714285714285714,1.4285714285714286,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,84.0,72.0,12.0
895,895,84.0,0.25,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,136.25,0.8358895778656006,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.8358895778656006,0.5714285714285714,1.4285714285714286,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,84.0,72.0,12.0
896,896,67.0,0.5,0.25,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,136.5,0.8374233245849609,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.8374233245849609,1.1428571428571428,1.8571428571428572,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,84.0,67.0,17.0
897,897,84.0,0.5,1.0,4,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,136.5,0.8374233245849609,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.8374233245849609,1.1428571428571428,1.8571428571428572,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,84.0,67.0,17.0
898,898,72.0,0.75,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,136.75,0.8389570713043213,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.8389570713043213,0.38095238095238093,1.619047619047619,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
899,899,64.0,1.0,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,137.0,0.8404908180236816,0.5039370078740157,0.25395250790501583,0.127976066975756,0.8404908180236816,0.6190476190476191,2.380952380952381,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,0.0
900,900,72.0,1.25,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,137.25,0.842024564743042,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.842024564743042,1.1071428571428572,1.8928571428571428,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
